51921344		16		8192		5		1397076567.449228416		1397076567.449267843		1397076567.451948729		1397076567.453203468
4212888		96		49152		5		1397076567.453354927		1397076567.453387323		1397076567.453400396		1397076567.458519406
4212984		8		4096		5		1397076567.458621541		1397076567.458721802		1397076567.458728625		1397076567.459742791
51921360		16		8192		5		1397076567.486374979		1397076567.486412270		1397076567.486434979		1397076567.487270812
4212992		88		45056		5		1397076567.487422427		1397076567.487451698		1397076567.487464250		1397076567.491439927
4213080		8		4096		5		1397076567.491538260		1397076567.491638052		1397076567.491644458		1397076567.492329041
51921376		8		4096		5		1397076567.498092062		1397076567.498114875		1397076567.498132375		1397076567.498826333
4213088		88		45056		5		1397076567.498961750		1397076567.498990656		1397076567.499003052		1397076567.502808208
4213176		8		4096		5		1397076567.502913625		1397076567.502999875		1397076567.503006333		1397076567.503671698
19708968		25		12800		5		1397076567.564624666		1397076567.564673312		1397076567.564702739		1397076567.566228573
4213184		112		57344		5		1397076567.566585500		1397076567.566622323		1397076567.566637791		1397076567.571227791
4213296		8		4096		5		1397076567.571359354		1397076567.571465448		1397076567.571472896		1397076567.572149718
19708968		8		4096		5		1397076567.572297010		1397076567.572316489		1397076567.572328260		1397076567.573019354
19709024		17		8704		5		1397076567.573235604		1397076567.573266489		1397076567.573281437		1397076567.574661177
19708968		8		4096		5		1397076567.574898260		1397076567.574914927		1397076567.574926125		1397076567.575632531
19708968		49		25088		5		1397076567.619505395		1397076567.619560760		1397076567.619597739		1397076567.622824614
4213304		16		8192		5		1397076567.623137583		1397076567.623158052		1397076567.623168729		1397076567.623876854
4213320		8		4096		5		1397076567.623960083		1397076567.624053625		1397076567.624060343		1397076567.624719770
19708968		8		4096		5		1397076567.624826489		1397076567.624845708		1397076567.624856750		1397076567.625553104
19709024		41		20992		5		1397076567.625797270		1397076567.625860239		1397076567.625883104		1397076567.628659145
19708968		8		4096		5		1397076567.628901854		1397076567.628917583		1397076567.628928000		1397076567.629623677
50163664		225		115200		5		1397076572.442821278		1397076572.445260914		1397076572.449377893		1397076572.465830395
4213328		128		65536		5		1397076573.331217687		1397076573.331486229		1397076573.335366280		1397076573.339838728
4213456		8		4096		5		1397076573.340590291		1397076573.340942791		1397076573.340981697		1397076573.341758728
51154944		121		61952		5		1397076578.351462372		1397076578.352690392		1397076578.356862840		1397076578.365481538
4213464		153		78336		5		1397076595.151824605		1397076595.152152053		1397076595.231697990		1397076595.237252053
37003512		8		4096		5		1397076595.150957209		1397076595.237856532		1397076595.237923302		1397076595.238736375
4213600		8		4096		5		1397076595.239304969		1397076595.239730646		1397076595.239769344		1397076595.240581949
37003416		113		57856		5		1397076600.150710331		1397076600.150743195		1397076600.153435226		1397076600.160559393
4213608		40		20480		5		1397076605.330612777		1397076605.331177621		1397076605.336918923		1397076605.340383298
4213648		8		4096		5		1397076605.340829809		1397076605.341284548		1397076605.341324861		1397076605.342106788
19711216		33		16896		5		1397076610.090376630		1397076610.090422724		1397076610.093160328		1397076610.095316526
4213656		24		12288		5		1397076610.095608193		1397076610.095626943		1397076610.095636943		1397076610.096789390
4213680		8		4096		5		1397076610.096862724		1397076610.096956734		1397076610.096963713		1397076610.097638713
19715304		8		4096		5		1397076610.097743765		1397076610.097760692		1397076610.097770901		1397076610.098475953
19708936		25		12800		5		1397076610.098703401		1397076610.098722047		1397076610.098738505		1397076610.100121421
19715304		8		4096		5		1397076610.100337932		1397076610.100352671		1397076610.100362359		1397076610.101056630
51155096		41		20992		5		1397076610.540866682		1397076610.542133505		1397076610.546115275		1397076610.549698088
4213688		16		8192		5		1397076615.331067461		1397076615.332153502		1397076615.336276159		1397076615.337771888
4213704		8		4096		5		1397076615.338179023		1397076615.338535481		1397076615.338575221		1397076615.339349179
51155104		8		4096		5		1397076620.540709282		1397076620.540855636		1397076620.544899698		1397076620.545838396
51921104		8		4096		5		1397076629.636501467		1397076629.636645633		1397076629.640808498		1397076629.641739332
4213712		16		8192		5		1397076629.642221884		1397076629.642455894		1397076629.642513811		1397076629.643302873
4213728		8		4096		5		1397076629.643735269		1397076629.644165217		1397076629.644204383		1397076629.644982665
46960888		8		4096		5		1397076634.631024849		1397076634.632128026		1397076634.636049068		1397076634.637441724
51921384		8		4096		5		1397076653.691624894		1397076653.691768696		1397076653.767182498		1397076653.767866300
4213736		56		28672		5		1397076653.767998800		1397076653.768026717		1397076653.768037498		1397076653.772632133
4213792		8		4096		5		1397076653.772712446		1397076653.772823331		1397076653.772829685		1397076653.773525519
4213800		8		4096		5		1397076653.784528435		1397076653.784735831		1397076653.784742081		1397076653.785417238
51921384		8		4096		5		1397076653.785519529		1397076653.785537185		1397076653.785547394		1397076653.786243331
4213808		16		8192		5		1397076653.786338279		1397076653.786354790		1397076653.786363852		1397076653.787048019
4213824		8		4096		5		1397076653.787116456		1397076653.787206300		1397076653.787212446		1397076653.787895987
6857728		17		8704		5		1397076653.789501248		1397076653.789537394		1397076653.789552550		1397076653.790926456
4213832		16		8192		5		1397076653.791052654		1397076653.791068956		1397076653.791078071		1397076653.792240883
4213848		8		4096		5		1397076653.792309373		1397076653.792402863		1397076653.792409008		1397076653.793089946
51679616		8		4096		5		1397076658.680822132		1397076658.681039893		1397076658.684947340		1397076658.685901403
4213856		72		36864		5		1397076658.799042236		1397076658.799237496		1397076658.799327757		1397076658.803895518
4213928		8		4096		5		1397076658.804434320		1397076658.804789736		1397076658.804830049		1397076658.805596403
51679232		57		29184		5		1397076663.810825152		1397076663.811168798		1397076663.815036662		1397076663.819326610
