37057904		41		20992		5		1397621812.418401616		1397621812.419287189		1397621812.431429324		1397621812.434932240
4038440		120		61440		5		1397621815.746435833		1397621815.747540260		1397621815.757100677		1397621815.760615937
4038560		8		4096		5		1397621815.761318281		1397621815.761683229		1397621815.761724427		1397621815.762523072
36999168		113		57856		5		1397621820.766075364		1397621820.766374999		1397621820.770397655		1397621820.779152916
37057912		8		4096		5		1397621870.571880031		1397621870.571956854		1397621870.648352219		1397621870.649098052
37057016		121		61952		5		1397621870.649194354		1397621870.649322427		1397621870.649341594		1397621870.651944823
4038680		8		4096		5		1397621870.652092167		1397621870.652206333		1397621870.652213469		1397621870.652882844
37057920		8		4096		5		1397621870.653791177		1397621870.653817010		1397621870.653829510		1397621870.654549042
4038688		88		45056		5		1397621870.654658208		1397621870.654705552		1397621870.654718677		1397621870.658932115
4038776		8		4096		5		1397621870.659019042		1397621870.659130969		1397621870.659137219		1397621870.659798261
37057928		8		4096		5		1397621870.665040969		1397621870.665694979		1397621870.665714146		1397621870.666408365
46961112		57		29184		5		1397621870.682205292		1397621870.682266073		1397621870.682299667		1397621870.685196125
4038784		120		61440		5		1397621870.682423677		1397621870.688734719		1397621870.688757584		1397621870.692971750
4038904		8		4096		5		1397621870.693108625		1397621870.693216646		1397621870.693224562		1397621870.694265604
36999168		113		57856		5		1397621870.694410135		1397621870.694492687		1397621870.694519198		1397621870.703597375
4038912		80		40960		5		1397621870.733806229		1397621870.733845656		1397621870.733869093		1397621870.737636906
4038992		8		4096		5		1397621870.737766281		1397621870.737863364		1397621870.737872427		1397621870.738551802
36999168		73		37376		5		1397621870.738685552		1397621870.738739249		1397621870.738759249		1397621870.744134354
51162944		16		8192		5		1397621882.725435447		1397621882.725861750		1397621882.734520760		1397621882.735479718
4039000		40		20480		5		1397621882.727776802		1397621882.736874457		1397621882.736945447		1397621882.739704770
4039040		8		4096		5		1397621882.742438104		1397621882.742904353		1397621882.742947114		1397621882.743770447
51154944		33		16896		5		1397621882.753920499		1397621882.754091333		1397621882.754193156		1397621882.757253676
37057936		16		8192		5		1397621940.230152427		1397621940.230361073		1397621940.235169042		1397621940.236686021
4039048		96		49152		5		1397621940.237581854		1397621940.237786229		1397621940.237876021		1397621940.239842895
4039144		8		4096		5		1397621940.240436229		1397621940.240791333		1397621940.240831229		1397621940.241608677
37057952		16		8192		5		1397621940.248016541		1397621940.248042218		1397621940.248057739		1397621940.249228573
4039152		88		45056		5		1397621940.249369198		1397621940.249398000		1397621940.249411541		1397621940.254034094
4039240		8		4096		5		1397621940.254137271		1397621940.254236594		1397621940.254243260		1397621940.254927323
19714296		8		4096		5		1397621940.343490603		1397621940.343517166		1397621940.343534509		1397621940.344256697
4039248		96		49152		5		1397621940.344418364		1397621940.344452009		1397621940.344467166		1397621940.348175551
4039344		8		4096		5		1397621940.348342374		1397621940.349175082		1397621940.349184353		1397621940.349970655
4039352		64		32768		5		1397621940.352837218		1397621940.352867218		1397621940.352888051		1397621940.354699770
4039416		8		4096		5		1397621940.354811228		1397621940.354905134		1397621940.354912478		1397621940.355927530
6071552		216		110592		1		1397621940.355280030		1397621940.355397947		1397621940.355967426		1397621940.365125655
37057968		16		8192		1		1397621940.361872947		1397621940.361915707		1397621940.365161957		1397621940.365917686
4039424		88		45056		1		1397621940.365414353		1397621940.365443676		1397621940.365956072		1397621940.370016280
4039512		8		4096		5		1397621940.370120863		1397621940.370242843		1397621940.370249145		1397621940.370931176
49636720		8		4096		5		1397621940.670787791		1397621940.670826176		1397621940.673537895		1397621940.674380655
4039520		168		86016		5		1397621940.675855030		1397621940.675918259		1397621940.675954561		1397621940.680179822
4039688		8		4096		5		1397621940.680527322		1397621940.680660603		1397621940.680672686		1397621940.681363676
37057984		8		4096		5		1397621940.682593259		1397621940.682638780		1397621940.682679614		1397621940.683423676
4039696		104		53248		5		1397621940.683611020		1397621940.683648989		1397621940.683670968		1397621940.687828364
4039800		8		4096		5		1397621940.687977218		1397621940.688083572		1397621940.688125343		1397621940.688811072
49791376		16		8192		5		1397621940.717979613		1397621940.718021645		1397621940.718053259		1397621940.718916332
4039808		104		53248		5		1397621940.719083311		1397621940.719122843		1397621940.719147270		1397621940.722879509
4039912		8		4096		5		1397621940.723003207		1397621940.723110239		1397621940.723118676		1397621940.723799926
49636728		8		4096		5		1397621941.228255186		1397621941.228301124		1397621941.230888728		1397621941.231759926
4039920		112		57344		5		1397621941.231988207		1397621941.232047738		1397621941.232069613		1397621941.235815291
4040032		8		4096		5		1397621941.235991228		1397621941.236113624		1397621941.236124353		1397621941.236841957
49636736		8		4096		5		1397621941.243308051		1397621941.243352478		1397621941.243378155		1397621941.244114249
4040040		88		45056		5		1397621941.244467739		1397621941.244522843		1397621941.244546957		1397621941.247403207
4040128		8		4096		5		1397621941.247552634		1397621941.247681072		1397621941.247692791		1397621941.248427791
49636744		16		8192		5		1397621941.828525447		1397621941.828590343		1397621941.831477999		1397621941.832344249
4040136		96		49152		5		1397621941.832621697		1397621941.832682687		1397621941.832704093		1397621941.836688363
4040232		8		4096		5		1397621941.836841749		1397621941.836962530		1397621941.836973572		1397621941.837662947
37057992		16		8192		5		1397621941.856801072		1397621941.856852947		1397621941.856885603		1397621941.857782426
4040240		104		53248		5		1397621941.858056749		1397621941.858112374		1397621941.858133572		1397621941.862003259
4040344		8		4096		5		1397621941.862160290		1397621941.862277634		1397621941.862287999		1397621941.862973364
49636760		8		4096		5		1397621941.902047582		1397621941.902092686		1397621941.902123624		1397621941.902982322
