37026344		33		16896		5		1429739792.969374593		1429739792.969583082		1429739792.969683030		1429739792.972394905
4040952		16		8192		5		1429739792.973732092		1429739792.973833186		1429739792.973891884		1429739792.976055894
4040968		8		4096		5		1429739792.976474905		1429739792.976823082		1429739792.976863655		1429739792.977631155
37026344		8		4096		5		1429739792.978207770		1429739792.978322613		1429739792.978376572		1429739792.979156988
49721984		25		12800		5		1429739792.980209957		1429739792.980458030		1429739792.980560478		1429739792.982584124
37026344		8		4096		5		1429739792.983628863		1429739792.983728186		1429739792.983781519		1429739792.984569228
37026344		33		16896		5		1429739792.990818342		1429739792.990852040		1429739792.990873134		1429739792.993613446
4040976		16		8192		5		1429739792.993884228		1429739792.993900217		1429739792.993909280		1429739792.994663186
4040992		8		4096		5		1429739792.994736884		1429739792.994832196		1429739792.994838498		1429739792.995435217
37026344		8		4096		5		1429739792.995525425		1429739792.995543082		1429739792.995551363		1429739792.996234020
49721984		25		12800		5		1429739792.996452457		1429739792.996489697		1429739792.996506155		1429739792.998486051
37026344		8		4096		5		1429739792.998708499		1429739792.998723968		1429739792.998732145		1429739792.999410530
36999200		65		33280		5		1429739797.656154808		1429739797.656203664		1429739797.658530295		1429739797.663817897
4041000		33		16896		5		1429739798.906741296		1429739798.907755677		1429739798.911616325		1429739798.913671389
4041024		8		4096		5		1429739798.914279935		1429739798.914646760		1429739798.914688843		1429739798.915450306
51575592		8		4096		4		1429739801.421325338		1429739801.421385130		1429739801.426240122		1429739801.426686423
51941472		8		4096		5		1429739802.657018950		1429739802.658084746		1429739802.662125062		1429739802.663057054
47024200		24		12288		1		1429739802.656786291		1429739802.662214386		1429739802.663242578		1429739802.664239779
47021960		8		4096		5		1429739806.906415588		1429739806.908153800		1429739806.912470789		1429739806.913468696
51580680		8		4096		1		1429739806.906617929		1429739806.912565163		1429739806.913654059		1429739806.914384469
4041032		80		40960		1		1429739806.906989228		1429739806.913869265		1429739806.914557852		1429739806.919694417
4041112		8		4096		5		1429739806.920216858		1429739806.920682632		1429739806.920721694		1429739806.921495381
47024224		32		16384		5		1429739807.657261150		1429739807.658409903		1429739807.662619307		1429739807.668730454
51512448		40		20480		1		1429739807.656786430		1429739807.662700710		1429739807.668914611		1429739807.670363911
49632208		8		4096		5		1429739811.972457023		1429739811.972675870		1429739811.975695348		1429739811.976698190
49632272		16		8192		1		1429739811.972505355		1429739811.975784407		1429739811.976870374		1429739811.977784422
4041120		64		32768		5		1429739811.979539133		1429739811.979715328		1429739811.979787463		1429739811.987360467
4041184		8		4096		5		1429739811.987950364		1429739811.988307500		1429739811.988346876		1429739811.989105263
49632208		8		4096		5		1429739811.989718181		1429739811.989833025		1429739811.989894432		1429739811.990678184
49627768		8		4096		5		1429739811.991757301		1429739811.991861937		1429739811.991924281		1429739811.992790325
49623704		8		4096		1		1429739811.991685686		1429739811.991999437		1429739811.992964960		1429739811.993829286
49632208		8		4096		5		1429739811.994727465		1429739811.994824080		1429739811.994885174		1429739811.995664863
51417088		8		4096		5		1429739812.656594689		1429739812.657894632		1429739812.661760138		1429739812.662599632
51417352		8		4096		1		1429739812.656630365		1429739812.661845863		1429739812.662781811		1429739812.663547454
51452000		8		4096		1		1429739812.656666926		1429739812.662950033		1429739812.663723384		1429739812.664435332
3969024		8		4096		1		1429739812.656724059		1429739812.663874575		1429739812.664604231		1429739812.665390237
3969040		8		4096		1		1429739812.656760151		1429739812.664752661		1429739812.665558615		1429739812.666281813
46960640		41		20992		1		1429739812.656796660		1429739812.665703244		1429739812.666452379		1429739812.670093329
49731320		16		8192		5		1429739814.512378193		1429739814.512560116		1429739814.516470378		1429739814.518095374
4041192		64		32768		5		1429739814.518955969		1429739814.519118516		1429739814.519194815		1429739814.523112961
4041256		8		4096		5		1429739814.523587528		1429739814.524038450		1429739814.524077407		1429739814.524850974
49582080		17		8704		5		1429739817.656153385		1429739817.656390677		1429739817.658710468		1429739817.660192447
37011712		33		16896		5		1429739817.667405726		1429739817.667447601		1429739817.667468903		1429739817.668958799
4041264		96		49152		5		1429739817.669291299		1429739817.669323122		1429739817.669337080		1429739817.673174476
4041360		8		4096		5		1429739817.673289528		1429739817.673371819		1429739817.673378486		1429739817.674496923
37011712		8		4096		5		1429739817.674626559		1429739817.674645100		1429739817.674653486		1429739817.675368746
49623184		25		12800		5		1429739817.675594371		1429739817.675613538		1429739817.675625309		1429739817.677419997
37011712		8		4096		5		1429739817.677644841		1429739817.677661039		1429739817.677669424		1429739817.678349424
51417096		57		29184		5		1429739822.656142288		1429739822.656382393		1429739822.660361455		1429739822.664628017
4041368		80		40960		5		1429739822.906787028		1429739822.907954267		1429739822.911657548		1429739822.914232861
4041448		8		4096		5		1429739822.914816038		1429739822.915185986		1429739822.915225569		1429739822.915993017
49731336		8		4096		5		1429739826.594318680		1429739826.594481387		1429739826.598520395		1429739826.599431387
4041456		56		28672		5		1429739826.600211390		1429739826.600363682		1429739826.600437328		1429739826.604722028
4041512		8		4096		5		1429739826.605216925		1429739826.605583540		1429739826.605623332		1429739826.606398286
4041520		8		4096		5		1429739826.615027193		1429739826.615570273		1429739826.615609023		1429739826.616321584
49731336		8		4096		5		1429739826.616915654		1429739826.617029510		1429739826.617095031		1429739826.617957125
4041528		16		8192		5		1429739826.618534112		1429739826.618633071		1429739826.618690989		1429739826.620017620
4041544		8		4096		5		1429739826.620416635		1429739826.620767525		1429739826.620806171		1429739826.621570504
4605952		17		8704		5		1429739826.622669684		1429739826.622890780		1429739826.622984688		1429739826.624499602
