51155104		33		16896		5		1396928764.198090136		1396928764.198294823		1396928764.202550813		1396928764.205469354
49592384		25		12800		5		1396928787.766793564		1396928787.766841324		1396928787.833062262		1396928787.835013512
4034360		16		8192		5		1396928787.835330699		1396928787.835352731		1396928787.835363720		1396928787.836075231
4034376		8		4096		5		1396928787.836142054		1396928787.836220231		1396928787.836227001		1396928787.836903356
49592384		8		4096		5		1396928787.837074345		1396928787.837093199		1396928787.837103928		1396928787.837792054
49592392		17		8704		5		1396928787.838001637		1396928787.838028304		1396928787.838042314		1396928787.839386429
49592384		8		4096		5		1396928787.839599293		1396928787.839614033		1396928787.839623773		1396928787.840321481
4034384		16		8192		5		1396928793.217772209		1396928793.218001792		1396928793.220470855		1396928793.221826792
4034400		8		4096		5		1396928793.221910334		1396928793.222005646		1396928793.222012417		1396928793.222689917
51221496		8		4096		4		1396928793.611563980		1396928793.611590750		1396928793.614101219		1396928793.614569865
59154832		8		4096		4		1396928793.614690073		1396928793.614703458		1396928793.614714344		1396928793.614928094
5821440		32		16384		4		1396928793.616691427		1396928793.616714448		1396928793.616753146		1396928793.617352937
5821976		8		4096		4		1396928793.617441896		1396928793.617455646		1396928793.617466844		1396928793.617732469
5821984		72		36864		4		1396928793.618172157		1396928793.618193303		1396928793.618228251		1396928793.618760386
5821864		112		57344		0		1396928793.618155907		1396928793.618246949		1396928793.618772209		1396928793.619572730
5821728		136		69632		4		1396928793.620248563		1396928793.620269553		1396928793.620312521		1396928793.621106636
5821472		224		114688		4		1396928793.621219709		1396928793.621239553		1396928793.621302678		1396928793.622426688
5821696		32		16384		4		1396928793.622549136		1396928793.622563875		1396928793.622581844		1396928793.622896427
59154848		8		4096		4		1396928793.628273407		1396928793.628305334		1396928793.628322365		1396928793.628536011
59154856		96		49152		4		1396928793.636832312		1396928793.636893667		1396928793.636912729		1396928793.638152938
1044920		56		28672		4		1396928793.648878980		1396928793.648919865		1396928793.648962886		1396928793.649643198
1040624		88		45056		4		1396928793.649896323		1396928793.649917626		1396928793.649947938		1396928793.650598823
1040584		8		4096		0		1396928793.649879761		1396928793.649979657		1396928793.650609500		1396928793.650833823
1040536		8		4096		0		1396928793.649874188		1396928793.650657625		1396928793.650843355		1396928793.651062886
50293888		48		24576		5		1396928793.662128927		1396928793.662209136		1396928793.662239552		1396928793.663640854
51161616		8		4096		5		1396928793.664579552		1396928793.664715281		1396928793.664728302		1396928793.665418511
4034408		160		81920		1		1396928793.664674292		1396928793.664744708		1396928793.665452833		1396928793.671917417
5033000		8		4096		1		1396928793.664554865		1396928793.665485177		1396928793.671962886		1396928793.672667313
4034568		8		4096		5		1396928793.672829032		1396928793.672922729		1396928793.672932052		1396928793.673659344
1003024		16		8192		4		1396928793.690634917		1396928793.690673355		1396928793.690701167		1396928793.691087625
1003048		8		4096		0		1396928793.690646532		1396928793.690722678		1396928793.691103667		1396928793.691335386
996872		32		16384		4		1396928793.691495386		1396928793.691519917		1396928793.691554917		1396928793.691980177
996904		64		32768		4		1396928793.692483198		1396928793.692521323		1396928793.692566792		1396928793.693084396
1002960		48		24576		4		1396928793.694977990		1396928793.695022104		1396928793.695051531		1396928793.695475229
1003056		96		49152		0		1396928793.695000333		1396928793.695070646		1396928793.695511636		1396928793.696174448
999624		32		16384		4		1396928793.699839553		1396928793.699867261		1396928793.699896636		1396928793.700266948
52081984		8		4096		4		1396928793.700417625		1396928793.700441271		1396928793.700453303		1396928793.700820125
999656		64		32768		4		1396928793.700645230		1396928793.700889969		1396928793.700921115		1396928793.701489136
59154912		8		4096		4		1396928793.747119917		1396928793.747238094		1396928793.747258510		1396928793.747581531
999992		8		4096		4		1396928793.749538823		1396928793.749572417		1396928793.749590178		1396928793.749825073
1000008		16		8192		0		1396928793.749549657		1396928793.749608771		1396928793.749840334		1396928793.750104188
1002928		8		4096		4		1396928793.773922677		1396928793.773950594		1396928793.773974031		1396928793.774323459
1002936		8		4096		4		1396928793.774439917		1396928793.774456688		1396928793.774470438		1396928793.774725646
1002904		24		12288		0		1396928793.774435906		1396928793.774486948		1396928793.774738823		1396928793.775062625
1002808		88		45056		0		1396928793.774424188		1396928793.774780281		1396928793.775077156		1396928793.775695594
1002064		32		16384		0		1396928793.775126479		1396928793.775142521		1396928793.775710385		1396928793.776106948
1002096		24		12288		4		1396928793.776444969		1396928793.776490333		1396928793.776519396		1396928793.776878406
1002128		32		16384		0		1396928793.776460125		1396928793.776542521		1396928793.776894500		1396928793.777266271
1004624		256		131072		4		1396928793.777805699		1396928793.777833042		1396928793.777936584		1396928793.779338928
999480		8		4096		4		1396928793.793834448		1396928793.793865854		1396928793.793888771		1396928793.794256011
998048		32		16384		4		1396928793.802466375		1396928793.802510282		1396928793.802553354		1396928793.802882417
998128		32		16384		4		1396928793.803580438		1396928793.803600802		1396928793.803621167		1396928793.804055021
998160		64		32768		4		1396928793.804180281		1396928793.804199031		1396928793.804227886		1396928793.804678198
57457304		256		131072		4		1396928793.808586949		1396928793.808613355		1396928793.808699292		1396928793.810132886
1490416		24		12288		4		1396928793.831017521		1396928793.831082625		1396928793.831142209		1396928793.831693667
5496896		8		4096		4		1396928793.834401688		1396928793.834423094		1396928793.834441427		1396928793.834674865
4260272		8		4096		4		1396928793.834801896		1396928793.834820542		1396928793.834836219		1396928793.835080906
4532896		32		16384		4		1396928793.835159708		1396928793.835179656		1396928793.835202573		1396928793.835535229
4260544		8		4096		4		1396928793.835675958		1396928793.835690542		1396928793.835705438		1396928793.835935958
