49612512		8		4096		5		1397190065.236177196		1397190065.236217300		1397190065.236234436		1397190065.236944279
5618080		89		45568		5		1397190065.237633186		1397190065.237836572		1397190065.237889645		1397190065.244139748
4083616		40		20480		5		1397190065.244573290		1397190065.244621519		1397190065.244647978		1397190065.246590165
4083656		8		4096		5		1397190065.246751207		1397190065.246881467		1397190065.246895061		1397190065.247592405
49612512		8		4096		5		1397190065.247807561		1397190065.247844124		1397190065.247862197		1397190065.248566051
49844224		585		299520		5		1397190066.218645218		1397190066.219225686		1397190066.222362821		1397190066.263621050
50245544		8		4096		5		1397190066.762863133		1397190066.762914071		1397190066.767035424		1397190066.767929071
5356848		8		4096		5		1397190066.768188915		1397190066.768222248		1397190066.768248290		1397190066.768920737
4083664		232		118784		1		1397190066.768439019		1397190066.768567769		1397190066.768992352		1397190066.777045060
4083896		8		4096		5		1397190066.777427560		1397190066.777636935		1397190066.777654904		1397190066.778362300
49592384		25		12800		5		1397190067.383289018		1397190067.383367039		1397190067.387398602		1397190067.389530321
4083904		56		28672		5		1397190067.390105112		1397190067.390159383		1397190067.390181883		1397190067.392255893
4083960		8		4096		5		1397190067.392409383		1397190067.392547404		1397190067.392559487		1397190067.393592977
49592384		8		4096		5		1397190067.393820893		1397190067.393857300		1397190067.393877768		1397190067.394596570
49592392		17		8704		5		1397190067.394981414		1397190067.395032352		1397190067.395061258		1397190067.396439435
49592384		8		4096		5		1397190067.396859331		1397190067.396889591		1397190067.396910372		1397190067.397623758
49592384		25		12800		5		1397190067.399078862		1397190067.399142300		1397190067.399180477		1397190067.401153081
4083968		16		8192		5		1397190067.401662039		1397190067.401699956		1397190067.401719018		1397190067.402514591
4083984		8		4096		5		1397190067.402634279		1397190067.402789956		1397190067.402801727		1397190067.403436258
49592384		8		4096		5		1397190067.403614800		1397190067.403650268		1397190067.403670320		1397190067.404418185
49592392		17		8704		5		1397190067.404808237		1397190067.404860060		1397190067.404887456		1397190067.406275424
49592384		8		4096		5		1397190067.406675372		1397190067.406704591		1397190067.406724695		1397190067.407445373
52054712		16		8192		5		1397190067.545705581		1397190067.545773706		1397190067.545808810		1397190067.547201466
4083992		72		36864		5		1397190067.547831102		1397190067.547888967		1397190067.547912560		1397190067.551724331
4084064		8		4096		5		1397190067.551906623		1397190067.552070685		1397190067.552085216		1397190067.552761779
50245552		16		8192		5		1397190067.560271675		1397190067.560334175		1397190067.560369331		1397190067.561122144
4084072		80		40960		5		1397190067.561368341		1397190067.561423029		1397190067.561446154		1397190067.565253237
4084152		8		4096		5		1397190067.565425164		1397190067.565568549		1397190067.565580893		1397190067.566201258
50245568		16		8192		5		1397190067.571659487		1397190067.571724591		1397190067.571761206		1397190067.572600320
4084160		80		40960		5		1397190067.572949435		1397190067.573008862		1397190067.573032404		1397190067.575399018
4084240		8		4096		5		1397190067.575582351		1397190067.575735216		1397190067.575747820		1397190067.576438601
50245584		16		8192		5		1397190067.581256571		1397190067.581312039		1397190067.581345268		1397190067.582060789
4084248		72		36864		5		1397190067.582290529		1397190067.582342873		1397190067.582364748		1397190067.586121726
4084320		8		4096		5		1397190067.586306726		1397190067.586438445		1397190067.586452872		1397190067.587169747
50245600		16		8192		5		1397190067.592716987		1397190067.592775216		1397190067.592808029		1397190067.593656414
4084328		72		36864		5		1397190067.593893497		1397190067.593942977		1397190067.593965060		1397190067.597380946
4084400		8		4096		5		1397190067.597550477		1397190067.597694175		1397190067.597706102		1397190067.598396987
50245616		16		8192		5		1397190067.603003133		1397190067.603067143		1397190067.603104018		1397190067.613426831
4084408		72		36864		5		1397190067.613681258		1397190067.613737768		1397190067.613761310		1397190067.615471258
4084480		8		4096		5		1397190067.615639487		1397190067.615785216		1397190067.615797612		1397190067.616492403
51884032		16		8192		5		1397190067.621717925		1397190067.621782196		1397190067.621820112		1397190067.622638237
4084488		80		40960		5		1397190067.622902404		1397190067.622959643		1397190067.622983081		1397190067.627189956
4084568		8		4096		5		1397190067.627422977		1397190067.627917196		1397190067.627929696		1397190067.628553133
51884048		16		8192		5		1397190067.633426518		1397190067.633488810		1397190067.633522508		1397190067.634301414
4084576		80		40960		5		1397190067.634554174		1397190067.634616049		1397190067.634638706		1397190067.638461102
4084656		8		4096		5		1397190067.643775268		1397190067.643912247		1397190067.643927091		1397190067.644538966
19444424		16		8192		5		1397190067.649831831		1397190067.649892508		1397190067.649928602		1397190067.650701831
4084664		88		45056		5		1397190067.650994852		1397190067.651054956		1397190067.651077664		1397190067.653016466
4084752		8		4096		5		1397190067.653195945		1397190067.653348758		1397190067.653361883		1397190067.654060164
19444440		16		8192		5		1397190067.659699539		1397190067.659796206		1397190067.659830529		1397190067.660674644
4084760		88		45056		5		1397190067.660975112		1397190067.661035268		1397190067.661058446		1397190067.665582664
4084848		8		4096		5		1397190067.665744070		1397190067.665886518		1397190067.665898445		1397190067.666576883
51884064		16		8192		5		1397190067.674289591		1397190067.674382247		1397190067.674431102		1397190067.675205060
4084856		88		45056		5		1397190067.675497820		1397190067.675556206		1397190067.675584643		1397190067.679131519
4084944		8		4096		5		1397190067.679296258		1397190067.679426571		1397190067.679438081		1397190067.680136414
51884080		16		8192		5		1397190067.684685112		1397190067.684744018		1397190067.684774122		1397190067.685532612
4084952		88		45056		5		1397190067.685760685		1397190067.685816049		1397190067.685840268		1397190067.689847352
4085040		8		4096		5		1397190067.690026623		1397190067.690162821		1397190067.690176414		1397190067.695411101
19444456		48		24576		5		1397190069.444662975		1397190069.444763913		1397190069.447854694		1397190069.455776360
