51707056		89		45568		5		1396932921.767840582		1396932921.768272978		1396932921.772366727		1396932921.777534488
51721376		281		143872		1		1396932921.768510269		1396932921.772599852		1396932921.777634175		1396932921.791040217
51865744		73		37376		1		1396932921.772780998		1396932921.777782092		1396932921.791129957		1396932921.795951883
4095328		104		53248		5		1396932922.176649488		1396932922.176723602		1396932922.180720425		1396932922.184858915
4095432		8		4096		5		1396932922.185034800		1396932922.185142352		1396932922.185152977		1396932922.185845842
51206536		8		4096		5		1396932926.375010580		1396932926.375050059		1396932926.379131675		1396932926.379958810
4095440		56		28672		5		1396932926.380303654		1396932926.380339122		1396932926.380356987		1396932926.382271049
4095496		8		4096		5		1396932926.382387872		1396932926.382489330		1396932926.382498758		1396932926.383161362
51206536		8		4096		5		1396932926.383433497		1396932926.383462299		1396932926.383475789		1396932926.384177403
51206544		17		8704		5		1396932926.384427247		1396932926.384467924		1396932926.384483341		1396932926.385852351
51206536		8		4096		5		1396932926.386153705		1396932926.386178966		1396932926.386191309		1396932926.386899018
51706032		81		41472		5		1396932926.767805007		1396932926.768268913		1396932926.772239486		1396932926.777015840
51698344		57		29184		1		1396932926.768496726		1396932926.772264226		1396932926.777096465		1396932926.781088965
4095504		64		32768		5		1396932931.425823234		1396932931.425885318		1396932931.430075006		1396932931.434316516
4095568		8		4096		5		1396932931.434488495		1396932931.434748287		1396932931.434758599		1396932931.435373599
51728368		81		41472		5		1396932931.767813599		1396932931.768260005		1396932931.772415994		1396932931.777033806
4095576		56		28672		5		1396932936.455054014		1396932936.455117295		1396932936.459247868		1396932936.462747816
4095632		8		4096		5		1396932936.462929014		1396932936.463045472		1396932936.463056149		1396932936.463671201
51679480		105		53760		5		1396932936.768179275		1396932936.768235733		1396932936.772183181		1396932936.778518962
4095640		48		24576		5		1396932941.449854533		1396932941.449907658		1396932941.453846876		1396932941.457017293
4095688		8		4096		5		1396932941.457178022		1396932941.457290887		1396932941.457300522		1396932941.457995627
51738416		81		41472		5		1396932941.767827658		1396932941.768286669		1396932941.772231408		1396932941.776863230
4095696		56		28672		5		1396932946.768042969		1396932946.768096302		1396932946.772176875		1396932946.775686145
51749136		81		41472		5		1396932946.767881510		1396932946.775969114		1396932946.776019322		1396932946.780212187
4095752		8		4096		5		1396932946.780464323		1396932946.780586458		1396932946.780597604		1396932946.781324843
4095760		64		32768		5		1396932951.768049686		1396932951.768108227		1396932951.772129373		1396932951.780455571
51714672		81		41472		5		1396932951.767877602		1396932951.780643175		1396932951.780719060		1396932951.784796247
4095824		8		4096		5		1396932951.785091091		1396932951.785250779		1396932951.785264945		1396932951.785976976
4095832		64		32768		5		1396932956.768036402		1396932956.768382913		1396932956.772366037		1396932956.774866298
51680352		89		45568		5		1396932956.769283850		1396932956.775020152		1396932956.775090204		1396932956.779912860
4095896		8		4096		5		1396932956.780205621		1396932956.780343746		1396932956.780358069		1396932956.781084423
52032328		8		4096		5		1396932959.950895411		1396932959.950949161		1396932959.955166140		1396932959.956020723
4095904		80		40960		5		1396932959.956310151		1396932959.956380776		1396932959.956408015		1396932959.959269057
4095984		8		4096		5		1396932959.959473068		1396932959.959635464		1396932959.959650464		1396932959.960358484
50294688		16		8192		5		1396932961.446687181		1396932961.446742754		1396932961.450797129		1396932961.451734681
4095992		96		49152		5		1396932961.451932910		1396932961.451981712		1396932961.452019317		1396932961.456714420
4096088		8		4096		5		1396932961.456877389		1396932961.456986087		1396932961.456997077		1396932961.457736817
37148240		16		8192		5		1396932961.462304108		1396932961.462347442		1396932961.462411296		1396932961.463225983
4096096		104		53248		5		1396932961.463524421		1396932961.463575150		1396932961.463616921		1396932961.467250150
4096200		8		4096		5		1396932961.467400618		1396932961.467559160		1396932961.467569004		1396932961.468273379
52032848		16		8192		5		1396932961.729767650		1396932961.729816088		1396932961.731758379		1396932961.732670879
52032864		40		20480		5		1396932961.730671348		1396932961.732795931		1396932961.732827233		1396932961.739642286
4096208		128		65536		1		1396932961.732995931		1396932961.733056608		1396932961.739698848		1396932961.744434577
4096336		8		4096		5		1396932961.744620983		1396932961.744742962		1396932961.744754525		1396932961.745440306
37148256		16		8192		5		1396932961.762607650		1396932961.762658327		1396932961.762697598		1396932961.763597650
4096344		144		73728		5		1396932961.767411243		1396932961.767480514		1396932961.767517806		1396932961.771700931
4096488		8		4096		5		1396932961.771924837		1396932961.772469264		1396932961.772480202		1396932961.773177285
46960640		113		57856		1		1396932961.772269317		1396932961.772505567		1396932961.773335931		1396932961.779780411
52032904		8		4096		5		1396932961.806744472		1396932961.806781920		1396932961.806814941		1396932961.807644785
4096496		144		73728		5		1396932961.807944890		1396932961.808012859		1396932961.808038900		1396932961.812461348
4096640		8		4096		5		1396932961.812652442		1396932961.812784317		1396932961.812795098		1396932961.813487441
4816520		72		36864		4		1396932961.816068691		1396932961.816100879		1396932961.816154056		1396932961.817315722
52032912		48		24576		5		1396932961.821281348		1396932961.821345983		1396932961.821394681		1396932961.822941087
4096648		88		45056		5		1396932961.823629421		1396932961.823675150		1396932961.823708223		1396932961.825532650
4096736		8		4096		5		1396932961.825678379		1396932961.825790202		1396932961.825800514		1396932961.826498223
6520792		160		81920		4		1396932962.472099994		1396932962.472134369		1396932962.474273848		1396932962.476701920
50294704		8		4096		1		1396932962.474813743		1396932962.474850723		1396932962.476722389		1396932962.477443639
4096744		136		69632		5		1396932962.477715202		1396932962.477777598		1396932962.477806036		1396932962.482926244
4096880		8		4096		5		1396932962.483122025		1396932962.483296921		1396932962.483308066		1396932962.484003379
