4572376		24		12288		5		1398405332.080820638		1398405332.080861784		1398405332.083687044		1398405332.084604388
4572392		24		12288		5		1398405332.229751263		1398405332.229834023		1398405332.229882096		1398405332.231245273
4572408		24		12288		5		1398405332.763268918		1398405332.763477928		1398405332.766886835		1398405332.768968033
4614472		8		4096		4		1398405332.843331887		1398405332.843358137		1398405332.843379699		1398405332.843774908
4613984		32		16384		4		1398405332.843944439		1398405332.843958710		1398405332.843975376		1398405332.844647928
4612824		8		4096		4		1398405332.846309543		1398405332.846326262		1398405332.846338189		1398405332.846624595
4612656		32		16384		4		1398405332.846867512		1398405332.846881678		1398405332.846898501		1398405332.847545428
4614424		32		16384		4		1398405332.848710012		1398405332.848727095		1398405332.848745220		1398405332.849392929
4637672		16		8192		4		1398405332.849541626		1398405332.849565481		1398405332.849577824		1398405332.849992616
5574664		24		12288		0		1398405332.849551470		1398405332.849592564		1398405332.850006001		1398405332.850512772
4613432		32		16384		4		1398405332.851033241		1398405332.851046991		1398405332.851063970		1398405332.851738293
4612648		8		4096		4		1398405332.861440689		1398405332.861464179		1398405332.861480481		1398405332.861874960
4572424		400		204800		5		1398405332.908199335		1398405332.908409647		1398405332.908531783		1398405332.923349908
4573696		80		40960		1		1398405332.908347668		1398405332.908551679		1398405332.923396106		1398405332.925965689
5575416		8		4096		4		1398405332.959427929		1398405332.959452824		1398405332.959475116		1398405332.959880897
5575432		8		4096		4		1398405332.960033085		1398405332.960047199		1398405332.960056887		1398405332.960351054
5575440		32		16384		4		1398405332.960482408		1398405332.960494804		1398405332.960510949		1398405332.961068762
5575472		120		61440		4		1398405332.961297564		1398405332.961316783		1398405332.961353033		1398405332.962882512
5575696		16		8192		0		1398405332.961303710		1398405332.961366835		1398405332.962895585		1398405332.963254126
4612944		8		4096		4		1398405332.963990741		1398405332.964004178		1398405332.964014126		1398405332.964307616
4573768		24		12288		5		1398405332.975845741		1398405332.975881626		1398405332.975906835		1398405332.977257251
1043200		48		24576		4		1398405332.981567356		1398405332.981763710		1398405332.981791158		1398405332.982542303
1043288		48		24576		0		1398405332.981627043		1398405332.981808501		1398405332.982556731		1398405332.983311887
1043360		16		8192		0		1398405332.981670793		1398405332.982601210		1398405332.983326053		1398405332.983715585
1043384		24		12288		0		1398405332.981704543		1398405332.983376678		1398405332.983730168		1398405332.984237980
1044640		8		4096		4		1398405332.987670585		1398405332.987722304		1398405332.987734699		1398405332.988070845
1044696		8		4096		0		1398405332.987677304		1398405332.987788293		1398405332.988081731		1398405332.988381418
1044712		56		28672		0		1398405332.987689595		1398405332.988112252		1398405332.988391522		1398405332.989227929
1044792		8		4096		0		1398405332.987695741		1398405332.988419022		1398405332.989239022		1398405332.989541679
1044832		8		4096		0		1398405332.987701627		1398405332.989286835		1398405332.989552147		1398405332.989854804
1044864		8		4096		0		1398405332.987705116		1398405332.989581574		1398405332.989866054		1398405332.990156835
4573784		24		12288		5		1398405333.013265428		1398405333.013307147		1398405333.013334543		1398405333.014727408
4573800		24		12288		5		1398405333.018121731		1398405333.018151158		1398405333.018170012		1398405333.019075637
51155976		8		4096		4		1398405333.022705949		1398405333.022731574		1398405333.022747095		1398405333.023064595
51155984		40		20480		0		1398405333.022733710		1398405333.022764647		1398405333.023079856		1398405333.023729543
51156024		8		4096		0		1398405333.022768814		1398405333.023114126		1398405333.023741210		1398405333.024036574
51156040		16		8192		0		1398405333.022779231		1398405333.023776262		1398405333.024047564		1398405333.024429543
51156064		96		49152		0		1398405333.022796314		1398405333.024078501		1398405333.024441053		1398405333.025698553
51156200		8		4096		0		1398405333.022876939		1398405333.024473241		1398405333.025711366		1398405333.026037564
4573816		24		12288		5		1398405333.028502043		1398405333.028544335		1398405333.028568710		1398405333.029484960
4573832		24		12288		5		1398405333.030047772		1398405333.030078814		1398405333.030096835		1398405333.031327772
52437776		8		4096		4		1398405333.031593918		1398405333.031614074		1398405333.031625324		1398405333.032077616
980728		8		4096		4		1398405333.050047929		1398405333.050111731		1398405333.050133397		1398405333.050671366
980752		8		4096		0		1398405333.050061783		1398405333.050153814		1398405333.050685637		1398405333.050993293
980768		8		4096		0		1398405333.050068293		1398405333.050721835		1398405333.051004699		1398405333.051315012
980808		16		8192		0		1398405333.050075012		1398405333.051034439		1398405333.051325533		1398405333.051721835
980840		8		4096		0		1398405333.050080585		1398405333.051356001		1398405333.051733345		1398405333.052040116
980864		8		4096		0		1398405333.050085064		1398405333.051767616		1398405333.052050845		1398405333.052344491
50599288		8		4096		5		1398405333.056096782		1398405333.056139022		1398405333.056159491		1398405333.056903293
4175376		144		73728		5		1398405333.057801470		1398405333.057840168		1398405333.057857252		1398405333.064164074
4175520		8		4096		5		1398405333.064317408		1398405333.064410012		1398405333.064419126		1398405333.066316574
50599296		16		8192		5		1398405333.074454543		1398405333.074494595		1398405333.074518345		1398405333.075313449
4175528		88		45056		5		1398405333.076128762		1398405333.076162928		1398405333.076178814		1398405333.077996418
1450000		8		4096		0		1398405333.077174282		1398405333.077230220		1398405333.078038345		1398405333.078345429
1450016		8		4096		0		1398405333.077184335		1398405333.078086106		1398405333.078357408		1398405333.078661210
4175616		8		4096		5		1398405333.078127564		1398405333.078770585		1398405333.078777668		1398405333.079528814
1450040		64		32768		0		1398405333.077197251		1398405333.078793293		1398405333.079568710		1398405333.080505585
1450224		56		28672		0		1398405333.077207199		1398405333.079606574		1398405333.080519179		1398405333.081361001
1450296		32		16384		0		1398405333.078433918		1398405333.080567720		1398405333.081373970		1398405333.081953553
